customer_id,Recency,Frequency,Monetary,R,F,M,Segment
C006579,289,5,2238.47,1,3,4,At Risk
C006580,221,9,2978.46,2,5,5,At Risk
C006581,15,8,3120.94,5,5,5,VIP
C006582,70,5,1561.4,4,3,3,Loyal
C006583,241,4,977.5899999999999,1,2,2,At Risk
C006584,150,5,1567.45,2,3,3,At Risk
C006585,299,3,305.5,1,1,1,At Risk
C006586,165,7,2842.3399999999997,2,5,5,At Risk
C006587,324,5,1391.6,1,3,3,At Risk
C006588,23,5,1268.83,5,3,2,Loyal
C006589,641,1,366.16,1,1,1,At Risk
C006590,563,3,2470.66,1,1,4,At Risk
C006591,176,2,413.85,2,1,1,At Risk
C006592,30,3,338.7,5,1,1,Regular
C006593,571,3,635.36,1,1,1,At Risk
C006594,45,5,2174.53,4,3,4,Loyal
C006595,289,8,2202.77,1,5,4,At Risk
C006596,112,3,1408.36,3,1,3,Regular
C006597,158,2,75.50999999999999,2,1,1,At Risk
C006598,313,5,2147.3,1,3,4,At Risk
C006599,196,3,1244.04,2,1,2,At Risk
C006600,80,4,629.67,3,2,1,Regular
C006601,261,2,301.61,1,1,1,At Risk
C006602,309,2,733.87,1,1,1,At Risk
C006603,55,6,4131.969999999999,4,4,5,VIP
C006604,44,3,1951.04,4,1,4,Regular
C006605,46,6,1655.23,4,4,3,VIP
C006606,183,6,2257.83,2,4,4,At Risk
C006607,98,3,761.71,3,1,1,Regular
C006608,200,7,2953.13,2,5,5,At Risk
C006609,189,4,743.8299999999999,2,2,1,At Risk
C006610,61,8,4853.03,4,5,5,VIP
C006611,148,10,4454.65,2,5,5,At Risk
C006612,168,7,2058.64,2,5,4,At Risk
C006613,282,1,41.9,1,1,1,At Risk
C006614,245,5,1006.2,1,3,2,At Risk
C006615,13,5,1721.1699999999998,5,3,3,Loyal
C006616,109,4,3805.7300000000005,3,2,5,Regular
C006617,1,9,2067.85,5,5,4,VIP
C006618,269,4,1047.92,1,2,2,At Risk
C006619,190,4,1219.5900000000001,2,2,2,At Risk
C006620,61,4,2133.99,4,2,4,Regular
C006621,538,3,1417.0099999999998,1,1,3,At Risk
C006622,272,4,1048.08,1,2,2,At Risk
C006623,588,3,257.59000000000003,1,1,1,At Risk
C006624,359,4,3246.5899999999997,1,2,5,At Risk
C006625,191,7,2796.5899999999997,2,5,5,At Risk
C006626,126,3,971.85,3,1,2,Regular
C006627,59,6,2479.83,4,4,4,VIP
C006628,35,6,1061.02,4,4,2,VIP
C006629,46,8,1834.1100000000001,4,5,3,VIP
C006630,222,5,1862.97,2,3,3,At Risk
C006631,479,3,412.72,1,1,1,At Risk
C006632,138,3,876.8,3,1,2,Regular
C006633,63,4,1127.7,4,2,2,Regular
C006634,12,3,3030.7,5,1,5,Regular
C006635,373,5,2507.1,1,3,4,At Risk
C006637,75,6,1743.6399999999999,4,4,3,VIP
C006638,93,7,2652.51,3,5,4,Loyal
C006639,73,7,1481.66,4,5,3,VIP
C006640,49,5,761.0899999999999,4,3,1,Loyal
C006641,84,7,1945.64,3,5,4,Loyal
C006642,192,5,1157.76,2,3,2,At Risk
C006643,388,5,2485.92,1,3,4,At Risk
C006644,241,1,940.1,1,1,2,At Risk
C006645,37,6,2423.05,4,4,4,VIP
C006646,221,4,2478.69,2,2,4,At Risk
C006647,43,5,1665.16,4,3,3,Loyal
C006648,346,1,461.5,1,1,1,At Risk
C006649,181,1,27.39,2,1,1,At Risk
C006650,118,3,1204.35,3,1,2,Regular
C006651,166,8,3500.81,2,5,5,At Risk
C006652,191,5,929.9000000000001,2,3,2,At Risk
C006653,46,4,1679.51,4,2,3,Regular
C006654,503,3,1882.8400000000001,1,1,3,At Risk
C006655,112,3,1793.17,3,1,3,Regular
C006656,388,5,1628.33,1,3,3,At Risk
C006657,28,8,2996.96,5,5,5,VIP
C006658,78,4,1359.75,3,2,2,Regular
C006659,29,10,3773.1099999999997,5,5,5,VIP
C006660,174,4,2101.84,2,2,4,At Risk
C006661,17,6,1748.8799999999999,5,4,3,VIP
C006662,261,8,3070.7,1,5,5,At Risk
C006663,231,5,2634.4700000000003,2,3,4,At Risk
C006664,691,1,320.02,1,1,1,At Risk
C006665,151,8,2574.96,2,5,4,At Risk
C006666,570,1,266.2,1,1,1,At Risk
C006667,205,6,3867.31,2,4,5,At Risk
C006668,25,8,5149.5,5,5,5,VIP
C006669,98,3,391.42,3,1,1,Regular
C006670,138,11,3551.0,3,5,5,Loyal
C006671,359,2,1182.1799999999998,1,1,2,At Risk
C006672,2,5,1969.8400000000001,5,3,4,Loyal
C006673,65,1,20.92,4,1,1,Regular
C006674,117,2,1083.2,3,1,2,Regular
C006675,313,4,903.4100000000001,1,2,2,At Risk
C006676,25,3,418.38,5,1,1,Regular
C006677,108,7,2251.89,3,5,4,Loyal
C006678,51,6,1842.48,4,4,3,VIP
C006679,93,4,2484.04,3,2,4,Regular
C006680,166,4,896.11,2,2,2,At Risk
C006681,53,10,3475.04,4,5,5,VIP
C006682,43,5,974.62,4,3,2,Loyal
C006683,182,6,3429.7200000000003,2,4,5,At Risk
C006684,29,2,1322.0,5,1,2,Regular
C006685,10,3,1069.0300000000002,5,1,2,Regular
C006686,24,7,3838.69,5,5,5,VIP
C006687,176,5,3885.13,2,3,5,At Risk
C006688,154,7,2213.17,2,5,4,At Risk
C006689,127,4,1607.19,3,2,3,Regular
C006690,145,5,1214.22,2,3,2,At Risk
C006691,196,5,1686.4,2,3,3,At Risk
C006692,9,7,2040.76,5,5,4,VIP
C006693,31,4,1209.1599999999999,5,2,2,Regular
C006694,14,7,2473.89,5,5,4,VIP
C006695,3,9,3115.0299999999997,5,5,5,VIP
C006696,96,3,754.17,3,1,1,Regular
C006697,266,3,919.39,1,1,2,At Risk
C006698,372,4,1427.68,1,2,3,At Risk
C006699,115,4,1728.25,3,2,3,Regular
C006700,57,8,4622.69,4,5,5,VIP
C006701,35,9,1869.46,4,5,3,VIP
C006702,227,5,1047.02,2,3,2,At Risk
C006703,305,4,1304.1200000000001,1,2,2,At Risk
C006704,32,4,1420.1299999999999,5,2,3,Regular
C006705,118,8,2086.59,3,5,4,Loyal
C006706,193,6,1778.55,2,4,3,At Risk
C006707,29,2,1168.63,5,1,2,Regular
C006708,101,6,2399.64,3,4,4,Loyal
C006709,4,8,2300.13,5,5,4,VIP
C006710,135,6,1685.99,3,4,3,Loyal
C006711,24,7,2231.39,5,5,4,VIP
C006712,189,6,2135.8999999999996,2,4,4,At Risk
C006713,145,6,1831.1100000000001,2,4,3,At Risk
C006714,445,3,1119.6100000000001,1,1,2,At Risk
C006715,12,7,2302.21,5,5,4,VIP
C006716,452,1,20.99,1,1,1,At Risk
C006717,90,6,2700.56,3,4,4,Loyal
C006718,280,5,1860.66,1,3,3,At Risk
C006719,81,6,2386.46,3,4,4,Loyal
C006720,13,4,1733.52,5,2,3,Regular
C006721,87,3,1640.16,3,1,3,Regular
C006722,81,6,4512.98,3,4,5,Loyal
C006723,164,2,739.3399999999999,2,1,1,At Risk
C006724,2,8,4539.0599999999995,5,5,5,VIP
C006725,152,6,1121.3899999999999,2,4,2,At Risk
C006726,325,5,1824.65,1,3,3,At Risk
C006727,43,2,678.78,4,1,1,Regular
C006728,84,4,968.3100000000001,3,2,2,Regular
C006729,40,10,4131.91,4,5,5,VIP
C006730,119,4,3927.96,3,2,5,Regular
C006731,610,2,2334.52,1,1,4,At Risk
C006732,25,7,3339.34,5,5,5,VIP
C006733,211,3,690.49,2,1,1,At Risk
C006734,16,9,4235.86,5,5,5,VIP
C006735,113,3,160.32,3,1,1,Regular
C006736,116,4,1277.6000000000001,3,2,2,Regular
C006737,18,4,799.5899999999999,5,2,1,Regular
C006738,69,6,3585.66,4,4,5,VIP
C006739,511,3,778.07,1,1,1,At Risk
C006740,53,2,1140.19,4,1,2,Regular
C006741,131,4,3104.24,3,2,5,Regular
C006742,48,5,1699.6299999999999,4,3,3,Loyal
C006743,101,5,1168.31,3,3,2,Loyal
C006744,78,4,1788.94,3,2,3,Regular
C006745,233,4,1586.57,2,2,3,At Risk
C006746,73,5,2368.46,4,3,4,Loyal
C006747,87,5,3024.69,3,3,5,Loyal
C006748,115,4,1753.66,3,2,3,Regular
C006749,44,5,1345.62,4,3,2,Loyal
C006750,512,2,526.21,1,1,1,At Risk
C006751,231,4,1707.4499999999998,2,2,3,At Risk
C006752,39,9,2798.84,4,5,5,VIP
C006753,139,6,1276.91,2,4,2,At Risk
C006754,76,6,3474.51,4,4,5,VIP
C006755,188,7,1526.94,2,5,3,At Risk
C006756,71,11,4154.81,4,5,5,VIP
C006757,128,4,2053.77,3,2,4,Regular
C006758,97,7,1952.78,3,5,4,Loyal
C006759,47,11,3924.05,4,5,5,VIP
C006760,277,4,670.76,1,2,1,At Risk
C006761,10,2,578.99,5,1,1,Regular
C006762,46,8,2076.3199999999997,4,5,4,VIP
C006763,127,3,1154.67,3,1,2,Regular
C006764,51,2,584.41,4,1,1,Regular
C006765,139,5,1722.01,2,3,3,At Risk
C006766,116,4,2781.83,3,2,5,Regular
C006767,8,12,5745.96,5,5,5,VIP
C006768,52,9,2958.16,4,5,5,VIP
C006769,66,3,1041.5,4,1,2,Regular
C006770,27,5,2851.88,5,3,5,Loyal
C006771,91,7,1616.66,3,5,3,Loyal
C006772,65,5,2179.3900000000003,4,3,4,Loyal
C006773,380,3,753.6800000000001,1,1,1,At Risk
C006774,29,4,760.44,5,2,1,Regular
C006775,246,5,1459.6599999999999,1,3,3,At Risk
C006776,336,1,474.7,1,1,1,At Risk
C006777,161,2,307.54,2,1,1,At Risk
C006778,7,4,777.36,5,2,1,Regular
C006779,84,8,3838.89,3,5,5,Loyal
C006780,18,3,1061.48,5,1,2,Regular
C006781,20,3,604.94,5,1,1,Regular
C006782,345,2,509.02,1,1,1,At Risk
C006783,486,2,551.22,1,1,1,At Risk
C006784,29,7,2785.21,5,5,5,VIP
C006785,154,5,1140.49,2,3,2,At Risk
C006786,303,5,1366.75,1,3,2,At Risk
C006787,194,2,1019.16,2,1,2,At Risk
C006788,61,6,3387.54,4,4,5,VIP
C006789,24,9,1498.3600000000001,5,5,3,VIP
C006790,412,2,843.12,1,1,1,At Risk
C006791,14,5,3015.53,5,3,5,Loyal
C006792,16,4,2513.72,5,2,4,Regular
C006793,151,4,709.35,2,2,1,At Risk
C006794,48,3,1241.26,4,1,2,Regular
C006795,364,5,538.52,1,3,1,At Risk
C006796,73,4,1636.48,4,2,3,Regular
C006797,366,4,568.37,1,2,1,At Risk
C006798,429,6,1156.3799999999999,1,4,2,At Risk
C006799,9,5,2625.08,5,3,4,Loyal
C006800,22,6,2500.88,5,4,4,VIP
C006801,36,5,1812.98,4,3,3,Loyal
C006802,38,5,2580.4,4,3,4,Loyal
C006803,283,3,709.9200000000001,1,1,1,At Risk
C006804,92,9,4917.63,3,5,5,Loyal
C006805,90,3,811.77,3,1,1,Regular
C006806,222,3,1027.94,2,1,2,At Risk
C006807,17,5,1765.83,5,3,3,Loyal
C006808,585,3,525.65,1,1,1,At Risk
C006809,30,6,2552.41,5,4,4,VIP
C006810,326,4,1440.12,1,2,3,At Risk
C006811,251,4,1438.0,1,2,3,At Risk
C006812,127,7,2184.95,3,5,4,Loyal
C006813,162,8,1607.3700000000001,2,5,3,At Risk
C006814,144,8,1304.3,2,5,2,At Risk
C006815,189,3,747.61,2,1,1,At Risk
C006816,78,6,2234.1,3,4,4,Loyal
C006817,269,2,517.49,1,1,1,At Risk
C006818,3,9,3312.77,5,5,5,VIP
C006819,16,6,1326.37,5,4,2,VIP
C006820,63,7,2127.2,4,5,4,VIP
C006821,103,4,735.97,3,2,1,Regular
C006822,222,2,189.62,2,1,1,At Risk
C006823,31,4,1469.11,5,2,3,Regular
C006824,188,4,2054.23,2,2,4,At Risk
C006825,418,3,1005.9200000000001,1,1,2,At Risk
C006826,8,4,333.14,5,2,1,Regular
C006827,331,4,569.39,1,2,1,At Risk
C006828,147,5,1411.8000000000002,2,3,3,At Risk
C006829,121,3,912.8199999999999,3,1,2,Regular
C006830,21,3,740.89,5,1,1,Regular
C006831,8,8,2251.82,5,5,4,VIP
C006832,117,8,3418.54,3,5,5,Loyal
C006833,18,5,1442.01,5,3,3,Loyal
C006834,117,6,2158.64,3,4,4,Loyal
C006835,51,4,1492.27,4,2,3,Regular
C006836,11,7,2232.71,5,5,4,VIP
C006837,320,2,1375.83,1,1,3,At Risk
C006838,66,6,1723.26,4,4,3,VIP
C006839,52,5,1634.21,4,3,3,Loyal
C006840,5,3,1982.3,5,1,4,Regular
C006841,12,7,3397.32,5,5,5,VIP
C006842,299,4,2246.7999999999997,1,2,4,At Risk
C006843,37,4,512.62,4,2,1,Regular
C006844,112,3,2491.1800000000003,3,1,4,Regular
C006845,23,2,233.47,5,1,1,Regular
C006846,14,6,2643.88,5,4,4,VIP
C006847,149,3,1592.93,2,1,3,At Risk
C006848,240,4,2245.85,1,2,4,At Risk
C006849,33,1,301.34,5,1,1,Regular
C006850,112,8,2869.04,3,5,5,Loyal
C006851,586,2,563.97,1,1,1,At Risk
C006852,58,10,4032.54,4,5,5,VIP
C006853,101,5,643.6899999999999,3,3,1,Loyal
C006854,46,2,513.84,4,1,1,Regular
C006855,83,6,1949.68,3,4,4,Loyal
C006856,68,4,709.64,4,2,1,Regular
C006857,182,5,1342.24,2,3,2,At Risk
C006858,186,4,1455.65,2,2,3,At Risk
C006859,259,2,222.64,1,1,1,At Risk
C006860,105,3,2331.34,3,1,4,Regular
C006861,18,7,1914.42,5,5,3,VIP
C006862,6,4,1256.25,5,2,2,Regular
C006863,46,3,1212.52,4,1,2,Regular
C006864,264,7,4199.38,1,5,5,At Risk
C006865,685,1,282.02,1,1,1,At Risk
C006866,125,7,2910.2799999999997,3,5,5,Loyal
C006867,77,6,3682.17,4,4,5,VIP
C006868,93,3,1073.52,3,1,2,Regular
C006869,60,6,3763.17,4,4,5,VIP
C006870,28,10,2769.5,5,5,5,VIP
C006871,382,4,511.34,1,2,1,At Risk
C006872,59,6,2346.87,4,4,4,VIP
C006873,50,2,1028.74,4,1,2,Regular
C006874,419,4,950.95,1,2,2,At Risk
C006875,71,8,4097.9,4,5,5,VIP
C006876,179,4,663.3299999999999,2,2,1,At Risk
C006877,242,2,563.77,1,1,1,At Risk
C006878,41,6,2583.14,4,4,4,VIP
C006879,1,6,2230.66,5,4,4,VIP
C006880,167,4,1636.92,2,2,3,At Risk
C006881,152,4,1340.5,2,2,2,At Risk
C006882,75,5,2166.91,4,3,4,Loyal
C006883,97,8,2369.65,3,5,4,Loyal
C006884,79,3,986.37,3,1,2,Regular
C006885,89,6,1551.52,3,4,3,Loyal
C006886,203,4,2545.05,2,2,4,At Risk
C006887,72,5,1067.18,4,3,2,Loyal
C006888,157,3,1348.75,2,1,2,At Risk
C006889,366,5,1876.73,1,3,3,At Risk
C006890,125,7,1951.57,3,5,4,Loyal
C006891,106,4,960.4399999999999,3,2,2,Regular
C006892,725,1,846.09,1,1,1,At Risk
C006893,51,6,2304.04,4,4,4,VIP
C006894,644,1,830.2,1,1,1,At Risk
C006895,104,6,1379.66,3,4,3,Loyal
C006896,181,7,1680.07,2,5,3,At Risk
C006897,505,3,1174.63,1,1,2,At Risk
C006898,32,3,509.89,5,1,1,Regular
C006899,485,2,698.8199999999999,1,1,1,At Risk
C006900,75,7,2919.05,4,5,5,VIP
C006901,179,2,730.22,2,1,1,At Risk
C006902,257,4,1022.11,1,2,2,At Risk
C006903,14,5,1661.76,5,3,3,Loyal
C006904,570,1,354.89,1,1,1,At Risk
C006905,40,9,2644.58,4,5,4,VIP
C006906,189,4,2105.07,2,2,4,At Risk
C006907,42,6,1621.49,4,4,3,VIP
C006908,64,6,3741.27,4,4,5,VIP
C006909,236,3,379.03999999999996,2,1,1,At Risk
C006910,173,4,810.21,2,2,1,At Risk
C006911,34,5,3315.76,4,3,5,Loyal
C006912,64,5,2555.47,4,3,4,Loyal
C006913,72,7,4569.81,4,5,5,VIP
C006914,655,1,103.36,1,1,1,At Risk
C006915,3,7,4173.07,5,5,5,VIP
C006916,64,5,1039.58,4,3,2,Loyal
C006917,208,2,472.59000000000003,2,1,1,At Risk
C006918,72,5,3448.96,4,3,5,Loyal
C006919,252,4,1513.6499999999999,1,2,3,At Risk
C006920,16,8,2442.31,5,5,4,VIP
C006921,4,3,2064.49,5,1,4,Regular
C006922,27,3,1297.62,5,1,2,Regular
C006923,139,8,3868.73,2,5,5,At Risk
C006924,568,2,320.53999999999996,1,1,1,At Risk
C006925,189,1,1066.5,2,1,2,At Risk
C006926,46,4,3271.24,4,2,5,Regular
C006927,174,7,2428.84,2,5,4,At Risk
C006928,149,4,1215.23,2,2,2,At Risk
C006929,80,8,2589.7599999999998,3,5,4,Loyal
C006930,169,2,215.75,2,1,1,At Risk
C006931,3,4,1310.96,5,2,2,Regular
C006932,182,5,3295.6800000000003,2,3,5,At Risk
C006933,121,2,235.01,3,1,1,Regular
C006934,200,5,2179.02,2,3,4,At Risk
C006935,39,4,2222.0,4,2,4,Regular
C006936,186,10,4901.44,2,5,5,At Risk
C006937,68,6,3250.44,4,4,5,VIP
C006938,128,4,2243.71,3,2,4,Regular
C006939,226,4,1175.79,2,2,2,At Risk
C006940,37,6,1881.4099999999999,4,4,3,VIP
C006941,17,4,2582.19,5,2,4,Regular
C006942,406,5,1994.57,1,3,4,At Risk
C006943,382,5,1968.35,1,3,4,At Risk
C006944,92,8,4680.33,3,5,5,Loyal
C006945,14,5,2968.48,5,3,5,Loyal
C006946,100,3,1625.8799999999999,3,1,3,Regular
C006947,134,5,2648.52,3,3,4,Loyal
C006948,53,6,2779.16,4,4,5,VIP
C006949,5,7,2256.85,5,5,4,VIP
C006950,347,2,865.57,1,1,2,At Risk
C006951,7,1,304.64,5,1,1,Regular
C006952,397,3,2173.67,1,1,4,At Risk
C006953,343,3,478.55,1,1,1,At Risk
C006954,9,7,1520.43,5,5,3,VIP
C006955,88,5,1519.12,3,3,3,Loyal
C006956,62,4,1744.38,4,2,3,Regular
C006957,130,6,2244.6,3,4,4,Loyal
C006958,159,3,1082.97,2,1,2,At Risk
C006959,82,4,1351.31,3,2,2,Regular
C006960,113,7,3358.32,3,5,5,Loyal
C006961,494,3,2459.24,1,1,4,At Risk
C006962,67,6,3978.6400000000003,4,4,5,VIP
C006963,191,6,1241.27,2,4,2,At Risk
C006964,71,3,1397.01,4,1,3,Regular
C006965,67,5,1844.33,4,3,3,Loyal
C006966,1,6,1311.03,5,4,2,VIP
C006967,90,6,2624.15,3,4,4,Loyal
C006968,4,8,2067.54,5,5,4,VIP
C006969,640,1,2350.25,1,1,4,At Risk
C006970,39,7,4924.57,4,5,5,VIP
C006971,136,4,512.5799999999999,3,2,1,Regular
C006972,109,6,1141.83,3,4,2,Loyal
C006973,135,3,456.01,3,1,1,Regular
C006974,20,5,1371.78,5,3,3,Loyal
C006975,18,3,721.3399999999999,5,1,1,Regular
C006976,10,4,1167.74,5,2,2,Regular
C006977,234,1,348.1,2,1,1,At Risk
C006978,84,4,1652.08,3,2,3,Regular
C006979,415,2,294.96,1,1,1,At Risk
C006980,420,3,788.31,1,1,1,At Risk
C006981,47,5,1627.31,4,3,3,Loyal
C006982,73,4,544.9200000000001,4,2,1,Regular
C006983,8,9,2916.2999999999997,5,5,5,VIP
C006984,15,8,2572.54,5,5,4,VIP
C006985,1,7,1504.3600000000001,5,5,3,VIP
C006986,449,2,1545.0,1,1,3,At Risk
C006987,139,5,1159.62,2,3,2,At Risk
C006988,180,5,2204.31,2,3,4,At Risk
C006989,75,3,1115.23,4,1,2,Regular
C006990,216,3,1543.51,2,1,3,At Risk
C006991,56,7,2394.04,4,5,4,VIP
C006992,161,4,1126.14,2,2,2,At Risk
C006993,261,1,500.22,1,1,1,At Risk
C006994,159,2,853.4300000000001,2,1,2,At Risk
C006995,375,1,312.21,1,1,1,At Risk
C006996,231,2,778.28,2,1,1,At Risk
C006997,21,6,1808.55,5,4,3,VIP
C006998,35,4,1963.1,4,2,4,Regular
C006999,83,3,1225.02,3,1,2,Regular
C007000,35,3,710.51,4,1,1,Regular
C007001,20,8,2478.2200000000003,5,5,4,VIP
C007002,20,4,1435.32,5,2,3,Regular
C007003,56,6,1457.05,4,4,3,VIP
C007004,331,4,2232.7599999999998,1,2,4,At Risk
C007005,25,3,1162.91,5,1,2,Regular
C007006,141,3,573.45,2,1,1,At Risk
C007007,177,4,2607.79,2,2,4,At Risk
C007008,20,6,1301.14,5,4,2,VIP
C007009,273,3,473.98,1,1,1,At Risk
C007010,41,6,2750.4700000000003,4,4,5,VIP
C007011,12,7,2168.99,5,5,4,VIP
C007012,2,9,4181.49,5,5,5,VIP
C007013,81,5,1807.42,3,3,3,Loyal
C007015,22,7,2864.64,5,5,5,VIP
C007016,124,2,723.28,3,1,1,Regular
C007017,36,11,3801.43,4,5,5,VIP
C007018,26,4,1908.86,5,2,3,Regular
C007019,28,5,1584.9499999999998,5,3,3,Loyal
C007020,339,2,631.3499999999999,1,1,1,At Risk
C007021,59,2,213.2,4,1,1,Regular
C007022,207,1,84.8,2,1,1,At Risk
C007023,145,4,993.26,2,2,2,At Risk
C007024,183,5,2079.81,2,3,4,At Risk
C007025,31,6,1429.68,5,4,3,VIP
C007026,90,5,1727.46,3,3,3,Loyal
C007027,242,3,769.62,1,1,1,At Risk
C007028,55,3,885.1800000000001,4,1,2,Regular
C007029,207,6,3925.33,2,4,5,At Risk
C007030,70,3,2148.09,4,1,4,Regular
C007031,26,8,3625.95,5,5,5,VIP
C007032,1,4,1416.4299999999998,5,2,3,Regular
C007033,91,4,709.02,3,2,1,Regular
C007034,50,2,1207.96,4,1,2,Regular
C007035,233,6,2067.24,2,4,4,At Risk
C007036,102,5,2106.27,3,3,4,Loyal
C007037,30,7,3007.52,5,5,5,VIP
C007038,69,8,5134.55,4,5,5,VIP
C007039,9,8,1527.34,5,5,3,VIP
C007040,67,6,2891.8900000000003,4,4,5,VIP
C007041,77,6,2873.98,4,4,5,VIP
C007042,534,1,301.34,1,1,1,At Risk
C007043,67,11,4247.89,4,5,5,VIP
C007044,123,8,2381.45,3,5,4,Loyal
C007045,82,4,1705.46,3,2,3,Regular
C007046,131,9,3435.86,3,5,5,Loyal
C007047,90,6,1131.08,3,4,2,Loyal
C007048,281,2,241.08999999999997,1,1,1,At Risk
C007049,9,4,1876.51,5,2,3,Regular
C007050,62,8,2418.13,4,5,4,VIP
C007051,4,8,2237.2200000000003,5,5,4,VIP
C007052,33,10,2993.34,5,5,5,VIP
C007053,83,7,1618.78,3,5,3,Loyal
C007054,5,6,2854.6400000000003,5,4,5,VIP
C007055,163,5,3256.77,2,3,5,At Risk
C007056,376,2,128.12,1,1,1,At Risk
C007057,15,4,1299.6999999999998,5,2,2,Regular
C007058,8,4,1816.38,5,2,3,Regular
C007059,106,3,531.28,3,1,1,Regular
C007060,365,4,1122.21,1,2,2,At Risk
C007061,40,6,3443.39,4,4,5,VIP
C007062,16,4,1729.57,5,2,3,Regular
C007063,55,7,2553.9700000000003,4,5,4,VIP
C007064,84,5,2093.42,3,3,4,Loyal
C007065,583,3,708.75,1,1,1,At Risk
C007066,140,4,860.4899999999999,2,2,2,At Risk
C007067,81,3,1579.36,3,1,3,Regular
C007068,155,9,3449.2400000000002,2,5,5,At Risk
C007069,123,5,1714.77,3,3,3,Loyal
C007070,51,9,5294.9800000000005,4,5,5,VIP
C007071,7,6,2437.12,5,4,4,VIP
C007072,167,1,144.55,2,1,1,At Risk
C007073,37,3,1114.56,4,1,2,Regular
C007074,279,5,1506.27,1,3,3,At Risk
C007075,27,7,2157.79,5,5,4,VIP
C007076,75,4,452.46999999999997,4,2,1,Regular
C007077,18,3,1285.6599999999999,5,1,2,Regular
C007078,170,6,3313.49,2,4,5,At Risk
C007079,108,4,1028.96,3,2,2,Regular
C007080,296,5,1814.8,1,3,3,At Risk
C007081,129,3,1332.1599999999999,3,1,2,Regular
C007082,54,2,592.48,4,1,1,Regular
C007083,5,8,2283.6,5,5,4,VIP
C007084,26,9,2854.2000000000003,5,5,5,VIP
C007085,149,4,2291.38,2,2,4,At Risk
C007086,126,4,1282.99,3,2,2,Regular
C007087,196,6,2011.32,2,4,4,At Risk
C007088,157,7,1942.1,2,5,4,At Risk
C007089,6,3,1593.42,5,1,3,Regular
C007090,164,4,1985.91,2,2,4,At Risk
C007091,129,6,2382.74,3,4,4,Loyal
C007092,161,3,1121.42,2,1,2,At Risk
C007093,104,5,2528.73,3,3,4,Loyal
C007094,289,4,1371.24,1,2,3,At Risk
C007095,16,8,2461.19,5,5,4,VIP
C007096,276,5,1221.08,1,3,2,At Risk
C007097,154,4,704.54,2,2,1,At Risk
C007098,80,3,695.55,3,1,1,Regular
C007099,53,4,913.44,4,2,2,Regular
C007100,65,7,3518.61,4,5,5,VIP
C007101,9,5,5221.89,5,3,5,Loyal
C007102,47,3,268.11,4,1,1,Regular
C007103,53,6,3318.05,4,4,5,VIP
C007104,83,2,1705.02,3,1,3,Regular
C007105,60,4,1373.25,4,2,3,Regular
C007106,226,5,1302.12,2,3,2,At Risk
C007107,75,2,1355.27,4,1,2,Regular
C007108,45,5,2415.29,4,3,4,Loyal
C007109,74,3,1824.07,4,1,3,Regular
C007110,383,2,126.27000000000001,1,1,1,At Risk
C007111,467,2,1089.77,1,1,2,At Risk
C007112,138,4,1324.74,3,2,2,Regular
C007113,122,3,766.34,3,1,1,Regular
C007114,213,3,315.02,2,1,1,At Risk
C007115,410,1,322.15,1,1,1,At Risk
C007116,1,11,5339.5,5,5,5,VIP
C007117,337,2,1222.1299999999999,1,1,2,At Risk
C007118,152,2,1003.4300000000001,2,1,2,At Risk
C007119,23,4,1521.95,5,2,3,Regular
C007120,218,4,1431.3100000000002,2,2,3,At Risk
C007122,21,2,1358.76,5,1,2,Regular
C007123,29,4,2482.46,5,2,4,Regular
C007124,21,5,3111.92,5,3,5,Loyal
C007125,382,2,850.74,1,1,2,At Risk
C007126,280,1,250.56,1,1,1,At Risk
C007127,1,4,606.61,5,2,1,Regular
C007128,291,2,545.12,1,1,1,At Risk
C007129,72,6,3214.52,4,4,5,VIP
C007130,40,3,212.17000000000002,4,1,1,Regular
C007131,127,6,2443.3599999999997,3,4,4,Loyal
C007132,56,4,1756.06,4,2,3,Regular
C007133,77,9,4683.48,4,5,5,VIP
C007134,49,5,1104.93,4,3,2,Loyal
C007135,17,4,1924.5,5,2,3,Regular
C007136,86,4,1668.1100000000001,3,2,3,Regular
C007137,319,8,2038.67,1,5,4,At Risk
C007138,271,3,1123.99,1,1,2,At Risk
C007139,105,4,1301.97,3,2,2,Regular
C007140,516,1,82.75,1,1,1,At Risk
C007141,178,5,2107.97,2,3,4,At Risk
C007142,322,1,110.98,1,1,1,At Risk
C007143,171,4,915.0699999999999,2,2,2,At Risk
C007144,26,4,1276.75,5,2,2,Regular
C007145,47,8,3738.98,4,5,5,VIP
C007146,24,9,3040.19,5,5,5,VIP
C007147,190,3,1521.44,2,1,3,At Risk
C007148,9,4,2797.94,5,2,5,Regular
C007149,37,8,3859.42,4,5,5,VIP
C007150,96,8,1883.3899999999999,3,5,3,Loyal
C007151,87,8,1321.43,3,5,2,Loyal
C007152,94,5,1269.19,3,3,2,Loyal
C007153,339,5,1011.22,1,3,2,At Risk
C007154,9,8,4177.93,5,5,5,VIP
C007155,102,3,606.73,3,1,1,Regular
C007156,156,4,507.06,2,2,1,At Risk
C007157,123,3,672.15,3,1,1,Regular
C007158,261,3,1643.53,1,1,3,At Risk
C007159,66,4,1088.15,4,2,2,Regular
C007160,111,6,1364.65,3,4,2,Loyal
C007161,84,5,2608.01,3,3,4,Loyal
C007162,422,5,705.02,1,3,1,At Risk
C007163,363,3,976.11,1,1,2,At Risk
