customer_id,TotalRevenue,AverageOrderValue,PurchaseFrequency,CLV
C004130,2435.29,304.41125,8,2435.29
C011653,2435.24,270.5822222222222,9,2435.24
C009460,2434.95,486.98999999999995,5,2434.95
C022109,2434.75,347.82142857142856,7,2434.75
C018925,2434.42,405.7366666666667,6,2434.42
C023566,2434.29,405.715,6,2434.29
C021802,2434.25,486.85,5,2434.25
C006372,2434.24,486.84799999999996,5,2434.24
C000411,2433.78,486.75600000000003,5,2433.78
C019737,2433.38,405.56333333333333,6,2433.38
C024527,2433.13,347.59000000000003,7,2433.13
C017837,2432.83,405.47166666666664,6,2432.83
C004541,2432.65,405.44166666666666,6,2432.65
C021837,2432.62,608.155,4,2432.62
C017481,2432.48,304.06,8,2432.48
C001033,2432.23,486.446,5,2432.23
C007258,2432.16,486.43199999999996,5,2432.16
C015895,2432.13,405.355,6,2432.13
C001189,2432.09,486.418,5,2432.09
C013584,2431.9700000000003,607.9925000000001,4,2431.9700000000003
C020040,2431.89,303.98625,8,2431.89
C010792,2431.7200000000003,486.34400000000005,5,2431.7200000000003
C000879,2431.57,486.314,5,2431.57
C000123,2431.55,486.31000000000006,5,2431.55
C015507,2431.49,607.8725,4,2431.49
C018013,2431.42,405.2366666666667,6,2431.42
C014682,2431.16,405.1933333333333,6,2431.16
C007506,2431.16,607.79,4,2431.16
C019136,2430.65,405.10833333333335,6,2430.65
C010023,2430.61,270.0677777777778,9,2430.61
C004910,2430.59,303.82375,8,2430.59
C018491,2430.55,486.11,5,2430.55
C015489,2430.42,347.20285714285717,7,2430.42
C007801,2430.34,486.06800000000004,5,2430.34
C009525,2429.71,404.95166666666665,6,2429.71
C010166,2429.6600000000003,485.9320000000001,5,2429.6600000000003
C018539,2429.51,347.0728571428572,7,2429.51
C017412,2429.44,607.36,4,2429.44
C018597,2429.16,347.0228571428571,7,2429.16
C006927,2428.84,346.9771428571429,7,2428.84
C010286,2428.83,303.60375,8,2428.83
C004090,2428.64,404.7733333333333,6,2428.64
C008904,2428.59,404.76500000000004,6,2428.59
C009028,2428.2799999999997,269.8088888888889,9,2428.2799999999997
C015570,2428.09,346.87,7,2428.09
C006497,2427.99,485.59799999999996,5,2427.99
C011682,2427.98,346.8542857142857,7,2427.98
C016155,2427.73,485.546,5,2427.73
C015427,2427.36,346.7657142857143,7,2427.36
C007438,2427.36,485.47200000000004,5,2427.36
C009797,2426.96,404.49333333333334,6,2426.96
C023929,2426.92,404.4866666666667,6,2426.92
C003326,2426.88,404.48,6,2426.88
C011123,2426.7599999999998,269.64,9,2426.7599999999998
C011062,2426.39,303.29875,8,2426.39
C008406,2426.04,346.57714285714286,7,2426.04
C009676,2425.9700000000003,404.3283333333334,6,2425.9700000000003
C013461,2425.93,220.5390909090909,11,2425.93
C013113,2425.7,485.14,5,2425.7
C010202,2425.55,606.3875,4,2425.55
C000937,2425.5299999999997,485.10599999999994,5,2425.5299999999997
C007895,2425.35,303.16875,8,2425.35
C020125,2425.11,303.13875,8,2425.11
C014220,2425.08,404.18,6,2425.08
C014868,2424.89,346.41285714285715,7,2424.89
C022661,2424.7,2424.7,1,2424.7
C020646,2424.64,303.08,8,2424.64
C022490,2424.61,484.922,5,2424.61
C021258,2424.52,808.1733333333333,3,2424.52
C012791,2424.42,303.0525,8,2424.42
C014464,2424.39,606.0975,4,2424.39
C022548,2424.25,404.0416666666667,6,2424.25
C002207,2424.23,606.0575,4,2424.23
C010291,2424.2,484.84,5,2424.2
C019333,2424.08,404.0133333333333,6,2424.08
C001330,2424.01,404.0016666666667,6,2424.01
C004131,2423.67,403.945,6,2423.67
C013305,2423.65,807.8833333333333,3,2423.65
C009085,2423.5299999999997,346.2185714285714,7,2423.5299999999997
C021292,2423.33,484.666,5,2423.33
C000323,2423.25,484.65,5,2423.25
C004260,2423.06,346.15142857142854,7,2423.06
C006645,2423.05,403.8416666666667,6,2423.05
C016595,2422.95,302.86875,8,2422.95
C020611,2422.6,484.52,5,2422.6
C019281,2422.21,346.03000000000003,7,2422.21
C005447,2422.0299999999997,403.6716666666666,6,2422.0299999999997
C010439,2421.75,484.35,5,2421.75
C005327,2421.69,484.338,5,2421.69
C001683,2421.53,605.3825,4,2421.53
C001847,2421.2799999999997,484.256,5,2421.2799999999997
C011563,2421.04,302.63,8,2421.04
C020891,2420.9900000000002,605.2475000000001,4,2420.9900000000002
C015169,2420.47,345.78142857142853,7,2420.47
C019887,2420.37,605.0925,4,2420.37
C001957,2420.37,302.54625,8,2420.37
C019053,2419.84,345.6914285714286,7,2419.84
C022287,2419.62,403.27,6,2419.62
C018575,2419.6,483.91999999999996,5,2419.6
C006311,2419.25,302.40625,8,2419.25
C010816,2419.09,483.81800000000004,5,2419.09
C020372,2418.99,604.7475,4,2418.99
C014811,2418.89,268.7655555555555,9,2418.89
C001580,2418.7799999999997,302.34749999999997,8,2418.7799999999997
C022645,2418.72,806.2399999999999,3,2418.72
C004953,2418.5299999999997,403.0883333333333,6,2418.5299999999997
C000834,2418.3199999999997,345.47428571428566,7,2418.3199999999997
C007050,2418.13,302.26625,8,2418.13
C018040,2418.02,806.0066666666667,3,2418.02
C001943,2417.67,402.945,6,2417.67
C013985,2417.63,345.3757142857143,7,2417.63
C003925,2417.49,345.35571428571427,7,2417.49
C017617,2417.48,483.496,5,2417.48
C021155,2417.42,268.6022222222222,9,2417.42
C018786,2417.3399999999997,302.16749999999996,8,2417.3399999999997
C024259,2417.2200000000003,345.31714285714287,7,2417.2200000000003
C007224,2417.11,604.2775,4,2417.11
C009000,2417.05,483.41,5,2417.05
C015017,2417.02,483.404,5,2417.02
C008886,2417.0,604.25,4,2417.0
C008582,2416.85,402.80833333333334,6,2416.85
C020234,2416.61,345.23,7,2416.61
C023847,2416.47,345.21,7,2416.47
C023176,2416.13,402.68833333333333,6,2416.13
C017115,2415.91,345.13,7,2415.91
C000409,2415.77,402.62833333333333,6,2415.77
C024257,2415.7,603.925,4,2415.7
C023736,2415.52,402.58666666666664,6,2415.52
C024362,2415.5,402.5833333333333,6,2415.5
C005093,2415.34,483.06800000000004,5,2415.34
C007108,2415.29,483.058,5,2415.29
C016224,2414.7999999999997,301.84999999999997,8,2414.7999999999997
C007209,2414.64,402.44,6,2414.64
C017749,2414.6000000000004,402.4333333333334,6,2414.6000000000004
C012731,2414.5,402.4166666666667,6,2414.5
C016379,2414.1800000000003,344.8828571428572,7,2414.1800000000003
C010739,2413.66,603.415,4,2413.66
C003667,2413.44,301.68,8,2413.44
C015776,2413.18,344.73999999999995,7,2413.18
C001616,2413.11,402.185,6,2413.11
C022370,2412.2599999999998,402.0433333333333,6,2412.2599999999998
C007496,2412.23,1206.115,2,2412.23
C004215,2412.0699999999997,482.41399999999993,5,2412.0699999999997
C020048,2411.37,803.79,3,2411.37
C023970,2410.83,401.805,6,2410.83
C023134,2410.69,401.7816666666667,6,2410.69
C019334,2410.6099999999997,401.76833333333326,6,2410.6099999999997
C012131,2410.05,482.01000000000005,5,2410.05
C021772,2409.31,301.16375,8,2409.31
C013462,2409.1099999999997,481.82199999999995,5,2409.1099999999997
C001667,2408.84,481.76800000000003,5,2408.84
C001476,2408.75,401.4583333333333,6,2408.75
C013444,2408.74,301.0925,8,2408.74
C010009,2408.7200000000003,602.1800000000001,4,2408.7200000000003
C018375,2408.57,802.8566666666667,3,2408.57
C004906,2408.56,344.08,7,2408.56
C000497,2408.47,401.41166666666663,6,2408.47
C023219,2408.47,481.69399999999996,5,2408.47
C019003,2408.42,344.06,7,2408.42
C015049,2408.35,602.0875,4,2408.35
C020238,2408.2599999999998,344.03714285714284,7,2408.2599999999998
C008859,2408.0099999999998,481.602,5,2408.0099999999998
C017397,2407.87,401.31166666666667,6,2407.87
C005208,2407.81,401.3016666666667,6,2407.81
C019745,2407.81,601.9525,4,2407.81
C005332,2407.2,601.8,4,2407.2
C003962,2407.16,343.88,7,2407.16
C005657,2407.15,401.19166666666666,6,2407.15
C015210,2407.0,401.1666666666667,6,2407.0
C023886,2406.59,481.31800000000004,5,2406.59
C004374,2406.5,267.3888888888889,9,2406.5
C002322,2406.16,481.23199999999997,5,2406.16
C005912,2406.1,481.21999999999997,5,2406.1
C016016,2405.9,481.18,5,2405.9
C021504,2405.8,343.6857142857143,7,2405.8
C002216,2405.71,267.30111111111114,9,2405.71
C023592,2405.66,400.9433333333333,6,2405.66
C006409,2405.63,481.12600000000003,5,2405.63
C013144,2405.6,481.12,5,2405.6
C015038,2405.59,343.6557142857143,7,2405.59
C002864,2405.28,400.88000000000005,6,2405.28
C019770,2405.21,343.6014285714286,7,2405.21
C022558,2405.1,481.02,5,2405.1
C023044,2405.09,267.2322222222222,9,2405.09
C017156,2404.7200000000003,601.1800000000001,4,2404.7200000000003
C001638,2404.6,267.17777777777775,9,2404.6
C015996,2404.54,300.5675,8,2404.54
C014908,2404.26,343.46571428571434,7,2404.26
C009893,2404.12,400.68666666666667,6,2404.12
C012843,2404.06,343.4371428571429,7,2404.06
C024473,2403.58,300.4475,8,2403.58
C022337,2403.33,400.555,6,2403.33
C022562,2403.19,267.0211111111111,9,2403.19
C008597,2402.75,343.25,7,2402.75
C019739,2402.57,400.42833333333334,6,2402.57
C004105,2402.55,400.425,6,2402.55
C005188,2402.42,343.20285714285717,7,2402.42
C013373,2402.32,400.3866666666667,6,2402.32
C014499,2402.08,600.52,4,2402.08
C024040,2401.8999999999996,400.3166666666666,6,2401.8999999999996
C020822,2401.7400000000002,300.21750000000003,8,2401.7400000000002
C015175,2401.33,480.26599999999996,5,2401.33
C009811,2401.2799999999997,400.2133333333333,6,2401.2799999999997
C003595,2401.2200000000003,300.15250000000003,8,2401.2200000000003
C012496,2401.1,400.18333333333334,6,2401.1
C012162,2400.48,400.08,6,2400.48
C013871,2400.35,342.90714285714284,7,2400.35
C024387,2399.65,342.8071428571429,7,2399.65
C006708,2399.64,399.94,6,2399.64
C003287,2399.46,599.865,4,2399.46
C003593,2399.28,342.75428571428574,7,2399.28
C013889,2399.25,399.875,6,2399.25
C012794,2399.15,399.85833333333335,6,2399.15
C014276,2398.82,479.764,5,2398.82
C014422,2398.8199999999997,479.76399999999995,5,2398.8199999999997
C006438,2398.58,599.645,4,2398.58
C020473,2398.3599999999997,399.72666666666663,6,2398.3599999999997
C010033,2398.25,479.65,5,2398.25
C017024,2398.11,599.5275,4,2398.11
C016321,2398.11,399.685,6,2398.11
C015430,2397.88,479.576,5,2397.88
C023859,2397.73,342.53285714285715,7,2397.73
C023136,2397.72,266.4133333333333,9,2397.72
C021221,2397.2799999999997,342.4685714285714,7,2397.2799999999997
C019428,2397.07,599.2675,4,2397.07
C017333,2397.05,479.41,5,2397.05
C023483,2396.98,299.6225,8,2396.98
C004918,2396.48,479.296,5,2396.48
C000699,2396.4,599.1,4,2396.4
C008784,2396.33,399.3883333333333,6,2396.33
C012756,2396.05,399.3416666666667,6,2396.05
C005480,2395.87,1197.935,2,2395.87
C003271,2395.76,479.15200000000004,5,2395.76
C010046,2395.72,479.14399999999995,5,2395.72
C019086,2395.66,798.5533333333333,3,2395.66
C015238,2395.44,399.24,6,2395.44
C019843,2395.36,798.4533333333334,3,2395.36
C012211,2395.12,342.15999999999997,7,2395.12
C009714,2395.09,598.7725,4,2395.09
C002972,2395.03,479.00600000000003,5,2395.03
C013125,2394.9,478.98,5,2394.9
C006445,2394.88,478.976,5,2394.88
C017499,2394.53,478.90600000000006,5,2394.53
C006991,2394.04,342.0057142857143,7,2394.04
C014771,2394.0,478.8,5,2394.0
C023505,2393.93,341.98999999999995,7,2393.93
C011587,2393.88,598.47,4,2393.88
C015317,2393.81,341.97285714285715,7,2393.81
C010504,2393.7799999999997,398.9633333333333,6,2393.7799999999997
C023776,2393.74,398.95666666666665,6,2393.74
C007296,2393.63,398.93833333333333,6,2393.63
C016501,2393.3500000000004,398.8916666666667,6,2393.3500000000004
C003030,2393.15,299.14375,8,2393.15
C012261,2393.0299999999997,478.60599999999994,5,2393.0299999999997
C018407,2393.0,598.25,4,2393.0
C023239,2392.98,478.596,5,2392.98
C014945,2392.98,398.83,6,2392.98
C015193,2392.79,398.79833333333335,6,2392.79
C009432,2392.42,398.7366666666667,6,2392.42
C013345,2392.16,398.6933333333333,6,2392.16
C019399,2392.09,398.6816666666667,6,2392.09
C014772,2392.06,598.015,4,2392.06
C019179,2392.0,398.6666666666667,6,2392.0
C003773,2391.94,597.985,4,2391.94
C009535,2391.89,341.6985714285714,7,2391.89
C021449,2391.78,398.63000000000005,6,2391.78
C006326,2391.52,597.88,4,2391.52
C000661,2391.07,478.21400000000006,5,2391.07
C008919,2390.8900000000003,478.17800000000005,5,2390.8900000000003
C013838,2390.71,597.6775,4,2390.71
C005410,2390.59,398.4316666666667,6,2390.59
C020983,2390.4300000000003,265.60333333333335,9,2390.4300000000003
C000100,2390.39,341.4842857142857,7,2390.39
C022828,2390.07,478.014,5,2390.07
C012728,2390.07,478.014,5,2390.07
C011846,2389.98,597.495,4,2389.98
C014198,2389.0299999999997,398.1716666666666,6,2389.0299999999997
C019561,2388.91,298.61375,8,2388.91
C003647,2388.88,477.776,5,2388.88
C014747,2388.84,341.2628571428572,7,2388.84
C010641,2388.83,341.26142857142855,7,2388.83
C023337,2388.74,477.74799999999993,5,2388.74
C016748,2388.66,217.15090909090907,11,2388.66
C016529,2388.52,796.1733333333333,3,2388.52
C021630,2388.39,597.0975,4,2388.39
C001479,2388.3,341.1857142857143,7,2388.3
C017361,2388.2,341.1714285714285,7,2388.2
C022810,2388.11,341.15857142857146,7,2388.11
C014676,2388.05,341.15000000000003,7,2388.05
C019310,2388.01,341.14428571428573,7,2388.01
C024786,2387.82,341.1171428571429,7,2387.82
C006570,2387.81,341.11571428571426,7,2387.81
C005247,2387.5699999999997,477.51399999999995,5,2387.5699999999997
C011383,2387.44,477.488,5,2387.44
C016286,2386.94,397.8233333333333,6,2386.94
C003337,2386.62,397.77,6,2386.62
C020846,2386.61,397.7683333333334,6,2386.61
C012594,2386.54,596.635,4,2386.54
C006719,2386.46,397.74333333333334,6,2386.46
C011676,2386.4,477.28000000000003,5,2386.4
C005375,2386.35,340.90714285714284,7,2386.35
C002874,2386.26,596.565,4,2386.26
C010876,2386.26,340.89428571428573,7,2386.26
C007732,2385.9,298.2375,8,2385.9
C010976,2385.9,216.9,11,2385.9
C003722,2385.42,340.7742857142857,7,2385.42
C023554,2385.09,238.50900000000001,10,2385.09
C008543,2385.06,340.72285714285715,7,2385.06
C002106,2384.74,476.948,5,2384.74
C015584,2384.65,298.08125,8,2384.65
C020520,2384.63,476.92600000000004,5,2384.63
C008740,2384.61,298.07625,8,2384.61
C024526,2384.2200000000003,340.6028571428572,7,2384.2200000000003
C015211,2384.08,596.02,4,2384.08
C014330,2383.91,340.5585714285714,7,2383.91
C008429,2383.64,340.52,7,2383.64
C023738,2383.29,297.91125,8,2383.29
C015631,2383.28,340.46857142857147,7,2383.28
C010663,2383.15,595.7875,4,2383.15
C003780,2383.1,595.775,4,2383.1
C023573,2383.1,476.62,5,2383.1
C004111,2382.91,340.4157142857143,7,2382.91
C015046,2382.76,264.75111111111113,9,2382.76
C007091,2382.74,397.1233333333333,6,2382.74
C012119,2382.68,476.53599999999994,5,2382.68
C022024,2382.59,397.09833333333336,6,2382.59
C013454,2382.32,340.3314285714286,7,2382.32
C003811,2382.31,476.462,5,2382.31
C002940,2382.21,476.442,5,2382.21
C020615,2382.2,397.0333333333333,6,2382.2
C017451,2382.14,397.0233333333333,6,2382.14
C000196,2382.13,297.76625,8,2382.13
C008872,2382.04,476.408,5,2382.04
C020287,2381.6499999999996,793.8833333333332,3,2381.6499999999996
C020327,2381.5099999999998,476.30199999999996,5,2381.5099999999998
C010975,2381.49,476.29799999999994,5,2381.49
C007044,2381.45,297.68125,8,2381.45
C017135,2381.22,297.6525,8,2381.22
C016234,2381.06,476.212,5,2381.06
C018761,2380.76,396.79333333333335,6,2380.76
C001002,2380.7,595.175,4,2380.7
C008333,2380.6800000000003,476.1360000000001,5,2380.6800000000003
C014072,2380.62,396.77,6,2380.62
C005577,2380.26,476.052,5,2380.26
C009003,2380.0,595.0,4,2380.0
C004689,2379.84,264.4266666666667,9,2379.84
C017076,2379.6,339.9428571428571,7,2379.6
C023977,2379.47,793.1566666666666,3,2379.47
C002469,2379.31,396.5516666666667,6,2379.31
C019152,2379.23,475.846,5,2379.23
C013976,2379.15,339.87857142857143,7,2379.15
C021496,2379.1,339.87142857142857,7,2379.1
C010030,2378.75,475.75,5,2378.75
C017019,2378.5,396.4166666666667,6,2378.5
C014773,2378.23,339.7471428571429,7,2378.23
C002926,2378.22,297.2775,8,2378.22
C008852,2378.15,339.7357142857143,7,2378.15
C020236,2378.04,396.34,6,2378.04
C021277,2378.0299999999997,792.6766666666666,3,2378.0299999999997
C019365,2377.84,594.46,4,2377.84
C012148,2377.83,475.566,5,2377.83
C013111,2377.73,396.28833333333336,6,2377.73
C012572,2377.69,594.4225,4,2377.69
C003833,2377.56,339.65142857142854,7,2377.56
C019604,2377.5499999999997,339.65,7,2377.5499999999997
C010213,2377.52,396.25333333333333,6,2377.52
C019772,2377.33,264.1477777777778,9,2377.33
C009084,2377.3,297.1625,8,2377.3
C017121,2377.11,475.422,5,2377.11
C017536,2376.95,339.5642857142857,7,2376.95
C014919,2376.84,339.54857142857145,7,2376.84
C012302,2376.61,237.661,10,2376.61
C012027,2376.52,594.13,4,2376.52
C013171,2376.48,237.648,10,2376.48
C023796,2376.45,339.49285714285713,7,2376.45
C001208,2376.3199999999997,264.0355555555555,9,2376.3199999999997
C004194,2375.68,339.3828571428571,7,2375.68
C008468,2375.4,395.90000000000003,6,2375.4
C019329,2375.15,475.03000000000003,5,2375.15
C003149,2375.0,395.8333333333333,6,2375.0
C013632,2374.93,237.493,10,2374.93
C021454,2374.83,593.7075,4,2374.83
C008563,2374.55,593.6375,4,2374.55
C016142,2374.4199999999996,395.7366666666666,6,2374.4199999999996
C019476,2374.26,593.565,4,2374.26
C018657,2374.21,395.70166666666665,6,2374.21
C002686,2374.14,474.828,5,2374.14
C013691,2374.09,395.6816666666667,6,2374.09
C003668,2374.07,339.15285714285716,7,2374.07
C023928,2374.0699999999997,395.6783333333333,6,2374.0699999999997
C022206,2374.02,339.1457142857143,7,2374.02
C012233,2373.95,395.6583333333333,6,2373.95
C011570,2373.88,593.47,4,2373.88
C015812,2373.65,263.7388888888889,9,2373.65
C013873,2373.6,474.71999999999997,5,2373.6
C000308,2373.48,474.696,5,2373.48
C012494,2373.34,263.70444444444445,9,2373.34
C015739,2373.1400000000003,474.62800000000004,5,2373.1400000000003
C010226,2372.5299999999997,790.8433333333332,3,2372.5299999999997
C007979,2372.52,338.93142857142857,7,2372.52
C023065,2372.42,395.40333333333336,6,2372.42
C021865,2372.37,395.395,6,2372.37
C023529,2372.36,474.47200000000004,5,2372.36
C012917,2372.35,395.39166666666665,6,2372.35
C015759,2372.17,395.3616666666667,6,2372.17
C007811,2371.92,474.384,5,2371.92
C015528,2371.89,592.9725,4,2371.89
C024920,2371.7,263.5222222222222,9,2371.7
C004999,2371.63,592.9075,4,2371.63
C016064,2371.33,592.8325,4,2371.33
C002924,2371.26,338.7514285714286,7,2371.26
C007749,2371.25,474.25,5,2371.25
C024669,2371.23,296.40375,8,2371.23
C009589,2371.21,395.20166666666665,6,2371.21
C008264,2371.05,338.7214285714286,7,2371.05
C013265,2370.51,474.10200000000003,5,2370.51
C004988,2370.4700000000003,474.09400000000005,5,2370.4700000000003
C010843,2370.26,790.0866666666667,3,2370.26
C021901,2370.07,338.5814285714286,7,2370.07
C017534,2370.04,790.0133333333333,3,2370.04
C016813,2369.94,473.988,5,2369.94
C006375,2369.88,592.47,4,2369.88
C017809,2369.76,592.44,4,2369.76
C006883,2369.65,296.20625,8,2369.65
C000161,2369.54,338.5057142857143,7,2369.54
C010692,2369.48,338.4971428571429,7,2369.48
C007806,2369.23,296.15375,8,2369.23
C007638,2369.18,296.1475,8,2369.18
C012567,2368.83,592.2075,4,2368.83
C006746,2368.46,473.692,5,2368.46
C024076,2368.41,473.68199999999996,5,2368.41
C007439,2368.14,394.69,6,2368.14
C011101,2368.0099999999998,338.28714285714284,7,2368.0099999999998
C014569,2368.0,394.6666666666667,6,2368.0
C004075,2367.95,215.2681818181818,11,2367.95
C023506,2367.94,338.27714285714285,7,2367.94
C021384,2367.6400000000003,473.5280000000001,5,2367.6400000000003
C003200,2367.64,295.955,8,2367.64
C018472,2367.5699999999997,473.51399999999995,5,2367.5699999999997
C016280,2367.4500000000003,394.57500000000005,6,2367.4500000000003
C020352,2367.29,473.45799999999997,5,2367.29
C024872,2367.27,473.454,5,2367.27
C011358,2367.25,338.17857142857144,7,2367.25
C011869,2367.21,473.442,5,2367.21
C020463,2367.1099999999997,591.7774999999999,4,2367.1099999999997
C013518,2367.1,338.15714285714284,7,2367.1
C014141,2367.08,394.5133333333333,6,2367.08
C012075,2366.8399999999997,394.4733333333333,6,2366.8399999999997
C004958,2366.77,338.11,7,2366.77
C020420,2366.5,473.3,5,2366.5
C023457,2366.49,338.07,7,2366.49
C000163,2366.12,473.224,5,2366.12
C022036,2365.9,473.18,5,2365.9
C013348,2365.86,591.465,4,2365.86
